contract_address,callstack,reentrancy,time_dependency,integer_underflow,integer_overflow,money_concurrency
0xf60f93d3f5d68906a8932c7c5a931574fbde5881,False,False,False,False,False,False
0x96028fc22499a7bad7727bab017ec2352308c15a,False,False,True,False,False,True
0x8fc89c8c6c424681d8c93f0b7f434664eee5dc12,False,False,False,False,False,False
0x2b14ce4c9bca9802656640516ff93b5e5f585097,False,False,False,True,True,True
0x33d9bacfaba600737bd0ac5d7c6203d9634559a7,False,False,False,False,False,False
0x4365408c62704b603baa64a3eaeb901060978f0c,False,False,False,False,True,False
0x6745fab6801e376cd24f03572b9c9b0d4edddccf,False,False,False,False,False,False
0x5dbd2e33f4aceeefba9d7d542913ba3e82216b7b,False,False,False,True,True,False
0xab8040549b651f1c5d4a77e37c0de11c6ad98ff4,False,False,False,False,True,False
0x6d24ca939b0014ddbd274f92b51c53a210327eba,False,False,False,False,False,True
0x4b3a32dd76ec46a91474d5c08c3904f7cde6d7d5,False,False,False,False,False,False
0x16a240f2b5f1d293fcdcfe55cdcfcb5333b4ac89,False,False,False,False,False,False
0x0a308cf7c88b3695f6942c8f585ad70c87e58398,False,False,False,False,False,False
0x7e55c9f11cc7412c855cc6eb40aa033205b532eb,False,False,False,False,False,False
0x588e225acf2ded5867f738b1245bd2bddb76927f,True,False,False,False,True,True
0x33a9ba8eed53f57dddd1626c5d744c0b29b69b08,False,False,False,False,True,False
0x8db8e5adfd8c9c11c15d51e6641ad02c27a15c5d,False,False,False,False,False,False
0x55986bea2778914f1aae6a441d04f6d6387bf261,False,False,False,True,True,False
0x57e087d5fe27cca4cd56622f4b847a694159d311,False,False,False,False,False,False
0x83bc021246813181f243c5b38c695e4d2045ab7f,False,True,False,False,False,True
0x2c3285efaac4cadc74aab042e2b8a7d463bb905f,False,False,False,False,True,False
0x5ce7751ff07ee65b6039c565f77f3bdb7e5782e1,False,False,False,False,False,False
0xd199cd8bea35f9b498b18dc1191babf2cbbc9776,False,True,False,False,False,True
0x3c7554cd027c469db3ac6343796bb5cc12eb05bc,False,False,False,True,False,False
0x762de5f35670636eabbcb3385cc013c0aad57e08,False,False,False,False,True,False
0x5207f6a9b436dbbe85fde66db9b6d382c661e451,False,False,False,False,False,False
0x2f9102f51b1ce70be9eef5d5bd6cea778a4b2df0,False,False,False,False,False,False
0xf5aca7f577de131c176d6a2069eb90b494a34fff,False,True,False,False,False,True
0xf7304fedccf8034b24c71e65d09fe3dd9d39688f,False,False,False,False,False,False
0xdfae83a2789fce7f6b2e01eb3aa47a6165ace955,False,False,False,False,True,False
0x731cb33d393b541c428271f1388b599c819a9457,False,False,False,True,False,False
0x72709fef0a0657c78a2258d52e3ac977f268e930,False,True,False,False,False,True
0x2a1a36e7b041c78d63d66a3034948c133ddd08d4,False,False,False,True,False,False
0x5715428947cf940d149096df8ca175a9b8d4b5e4,False,False,False,False,True,False
0xf3836bc7415dfb67b4bf8427e37705b1a81e1173,False,False,False,True,True,False
0x08939e4589c897be7b8d3dcccaf3ccbc657bfe7e,False,False,False,True,True,False
0x7b9c7bd330e417652844ec1872dd8d7c425fe0f3,False,True,False,False,False,True
0x887834d3b8d450b6bab109c252df3da286d73ce4,False,True,False,False,False,True
0xb0402d4fe780d8106e944e48a29fad7588f9912e,False,False,False,True,False,False
0x017d69f25f60268a5a777f4e56070c0f688628e3,False,False,False,False,False,False
0x5a9673c60ebf1c1908eff32c2830fc3fcd4d4ad4,False,True,False,False,False,True
0x5681678b21a23b8312c5f65babda396955e5c684,False,False,False,False,False,False
0x355e0e8d3d9132f91bf4891fba6b7e06bfd1f685,True,False,False,False,False,False
0x6dda017b88a1c222ba61a9baab5f5ed55e307931,False,False,False,False,False,False
0xb5df8cbca0208f61e2367b3148b0facac93d0af6,False,False,False,False,True,False
0x006a49d5c7e32db225baa77abb80a0d272026e86,False,True,False,False,False,True
0xc6ad7d878e9b178a62b7309e607471a885092c9a,False,False,True,False,True,False
0x4dfacfc0e720d0f43a0da6081968adb428d5d263,False,False,False,True,True,False
0xbb9fc14913e9c7aa883b35582c79d846ed7b75a7,False,False,False,False,False,False
0xd89ed508cfa75df0f19cb399b73fb64b2d1fc429,False,False,False,False,False,False
0x73cb35f3947fdcafe2e1760cc88a6b32331390e0,False,True,False,False,False,True
0xeab49b54971534c15999e1ad9a4f9bb90e7276fb,False,True,False,False,False,True
0xc142de71f2cd822e93603b882b7cfc6740b8bf7c,False,False,False,False,False,False
0x892657afd0a6d74d47eef52f4f167a83798fcb44,False,False,False,False,False,False
0x85bb5ed8bff03ae5dfd5c173ee0874e2070b151a,False,False,False,False,False,False
0xd430f67cc42918cc2cfec1cce063ea9f79d2fd39,False,False,True,False,False,True
0x9ab2b9bd7c70ba12757eadcda5a9626ac247fadf,False,False,False,False,False,True
0x72b4249b4a0861ef028970bf233ba6930b48d41a,False,False,False,False,False,False
0xbe428c3867f05dea2a89fc76a102b544eac7f772,False,False,False,False,False,False
0xe35514447985904810a5c6c520e1c63cbd7e8904,False,False,False,False,False,False
0xd91a267e357d3a0700a897d50023f0e31b8b606d,False,False,False,False,False,False
0xcda342715528b24eb5e840b847e83900b71dc0f1,False,False,False,False,False,False
0x5c3d5635fab589d5ff7c7f382f1f029de9099895,False,False,False,False,True,False
0x0e12fc519adcc533c6cf25fc6305eda414210692,False,False,False,False,False,False
0xb2148e8b3fed8643c26b1c867ee20c022315625e,False,True,False,False,False,True
0xe4a0221439db516c2212475b3fb71ecc9ce4b4ba,False,False,False,False,False,False
0x82a1f80560dc01d1b09878daff59f5762e5c08f2,False,False,False,False,False,False
0x728d0d827652812375246418e534b2057698ba30,False,False,False,False,True,True
0xb2069ca2122e652c0f6ed4d408c915bc103e24b8,False,False,True,False,True,True
0xf0a483b0279d1f26eb5d6526f393cdca4a0643f3,False,True,False,False,False,True
0xdcde0d10a1e168101c20eed20c7b3a9a5f7a1181,False,False,False,False,False,False
0x86d2c3315b2a087dd492feaf25aed5640bda6a53,False,False,False,False,False,False
0xff43649419d37fb9074d9840d1515a9ccc111b25,False,True,False,False,False,True
0x05c3c91eb8f7d89fa599070f74b591308c2a6664,False,False,False,False,False,True
0x5bbe14b0dc0423a2594e3b4ac87ed217c4413a6e,False,False,False,False,True,False
0xaa325f1ffa2610efd6521f9956b7d79bb966082b,False,False,False,False,False,False
0xe621441bcd8457787db3725798f4d58a82c0f21f,False,False,False,False,False,False
0x3c459bed856b0e60689c370fb4e443e802e38849,False,False,False,False,True,False
0xec4fe6f3a661cf26e533fbab74596c6ad0c4b696,False,False,False,False,False,False
0x00bef2b6b0948de9e97e2038a1dd87af0b1bcf14,True,False,False,False,False,False
0x67f04259d930072d4e5c70b197d383fe24910def,False,False,False,True,True,False
0xb045ad8cc10ad230c96c4cd14e721f247f908ba4,False,False,True,False,False,True
0xad66fd477c163b5988e1fb4a068ab8089b2ed3a6,False,False,False,False,False,False
0xa6fc618b723b3a8646c086aaa013d68da0d46370,False,False,False,True,False,False
0x8133fc7db20d94d0e6b8ee14abd86c70a7eac113,False,False,False,True,False,False
0xffc2114eb9d604c0eddbd6932678bf24def65606,False,False,False,False,False,False
0x40d5082f6d581145e2f4ebca8a5fd5714d5d0b54,False,False,False,False,False,False
0xc7d2ee4536355f742ba0eaa891db6ef88fb71ab8,False,False,False,False,False,True
0xab425edb086562a71189c317d5ff0c9401c7a94c,False,False,False,False,False,False
0xdfba176a6dc190c9f56ac494224e88a329acb3fe,False,False,False,False,False,False
0x9fdb519a42ef4ed9a2ef62acac8456a29dc79c60,False,False,False,False,False,False
0xad4325a08f02600acfa64341576ff4afb0c514b3,False,False,False,False,False,True
0x7af681ed3e6321188b5ae1816bdfea305f8ab550,False,True,False,False,False,True
0x1a8fd36cc8ad8dfebadf4234c615a199dd48af22,False,True,False,False,False,True
0xd870e20d6b2ad29a3a68f6a3ddd27d6a79bd61a2,False,False,False,True,True,False
0x74c1e4b8cae59269ec1d85d3d4f324396048f4ac,False,False,False,True,True,False
0xd7e62dd2a7c2a7705a1a5dcedbb5e30d4ec56b63,False,False,False,False,False,False
0x6ce8b8eed077f9b49c1fa684008ebb7562bb41ad,False,False,False,False,False,True
0xc98392308f391ab8b67087e7a2101cde21773e9d,False,False,False,False,False,True
0x7688f53f963f5d821ce56f61859eec0c5fa6c3d4,False,False,False,False,True,True
0xa48a875ca65b2f70a41929c060fc245def4ccd88,False,False,False,False,False,False
0xbdeb5b87843062116b118e574a68a58f511a30e6,False,False,False,False,False,False
0x7018655e202b360af1a81060bdd1b30a774d5ad0,False,False,False,False,True,False
0x3cac5f38220af5b9c2885bb9ab8adfb8cc9e3c48,False,False,False,False,False,False
0xbce3b51ca08857ff0801b928d890ef78ae64bac0,False,False,False,False,False,False
0x98054ae954ce8275d9758e449d165ccbb3f38264,False,True,False,False,False,True
0x2e79e17c7a81738ff3743e691bea8884819c0973,False,False,False,False,True,False
0xd7828106b393c5fd607c6c8815daa15fbd6b6729,False,False,False,False,True,False
0x950455b01afb8c82e3879c343ed60f91b7c81152,False,False,False,False,True,False
0xd332f2c09856322225e31723a611e5db35453a8a,False,False,True,False,True,True
0x116e0e1f04c83be24a9ba231663a85aa5a215f88,False,True,False,False,False,True
0x7960306987fecedf75a3f4ed7f8975860f257d30,False,False,False,False,False,False
0xfd2be3088c414ee99add9998f5ebba861feeb5e3,False,False,True,False,False,True
0x9bb7eb467eb11193966e726f3397d27136e79eb2,False,False,False,False,False,False
0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,False,False,False,False,False,False
0xcd4bdeff172035d39dbdb8f3b9f29c24a03a0dcf,False,False,False,False,False,False
0x537837d00047c874d19b68e94adba107674c21b8,False,False,False,False,False,False
0x6265b88b29435dda3cd49e989500c0659af6de14,False,False,False,False,True,True
0x25b182a59031b10440cd94db38ef7cee171102ea,False,False,False,False,False,False
0xd6e5be2959a051a347397c2f1a3713cb32012e60,False,False,False,False,True,False
0xfeccb00d76c05e3e3a1b838976d3a83b73c2b0f1,True,False,False,False,True,False
0x772cba2f87f92e95bb8ffa96187bbedebbb484d3,False,False,False,False,False,False
0x3e549e170a6b62404ac43ae2b08f6a79b7209116,False,True,False,True,True,True
0xa2528197af12d4cc46ff45a4745d5137ebed5e15,False,False,False,False,False,False
0xfc0c9840cfc68138a28d6e6816a3ab37d0180f95,False,False,False,False,True,False
0x5400575877b6db1749e60ed87780a94a7ca8af13,False,False,False,False,False,False
0x2d677fc07a112632fea43f21d22a08f9c63ca1f5,False,False,False,False,False,False
0xd3353412854f2f6e16d25beee977878aeb52b58d,False,False,True,False,False,False
0x263cb403a54a8eed2ead80a59b6b42dbea4fea38,False,False,False,False,False,True
0xfa5cd891f7258fa060d24e56919e8966d38492b8,False,False,False,False,False,True
0xf286fb04763394445f722bd4d314b0d6722dfe10,False,False,False,False,False,False
0xf982e6ea27e32d928b33ace0aadce8c47777e78e,False,False,False,False,True,False
0x465fc9afc19fd62ad9ca97f11c788773c475db04,False,False,False,False,False,False
0x946ab7e26e1f1629929c8d9b9536aa341b315661,False,False,False,False,False,False
0xdff0fe47e565707ac14ae82db5c28f3bb74ecb27,False,False,False,False,False,False
0x148a062d647646570abd1930cdd36882722c82ab,False,False,False,False,False,False
0x140276efb8fb47691b4cd974b8140b88e11bb1fa,False,False,False,False,True,False
0x8dc103a4864d4f6bab920e3fc9e3d48567bec173,False,False,False,True,False,False
0x4a20487a656da1ce655ca293b2233b1ed23bc78c,False,True,False,False,False,True
0xe07c44a35650e445289cd9fdaaf7fb6a9d734471,False,False,False,False,False,False
0x850fad1c2568b9e69b7c6cb780491be36e422b31,False,True,False,False,False,True
0x00b49321a34ba02e7a474024724e790d2d719483,False,False,False,True,False,False
0xf29a03e88c425116c979892d475f5cddf1f742ce,False,False,False,False,False,True
0xf433f96a6a0c6ee42b80b80a41d2a399de0683eb,False,False,False,False,False,False
0x1789f0ea2c96cde69c75e717b0568672c216d04a,False,False,True,False,False,True
0x83c54a35e72ae07c46fc8f8f172a13ba19ac3bed,False,False,False,True,False,False
0xa645264c5603e96c3b0b078cdab68733794b0a71,False,False,False,False,False,False
0xebba33dec699c28a8cfa19573e9712ef90f5e5eb,False,True,True,False,False,False
0xe887a4b7120f90874f30242d4261d8e150f6745e,False,False,False,False,False,False
0x2b11735963d33b607b7525fd600f207188b5a9a5,True,True,False,False,False,False
0x0f3859c4ecfeeccbbdc4d96327b3b337e745b262,False,False,False,False,False,False
0x6a3d166e417f578c6fa6581e529fd407be0f76df,False,False,False,True,False,False
0x26557ef01cf73f0c8ea0c5f28c35b3cf089deb22,False,False,False,False,False,False
0x986d31865c8cc4f02fb7cac07661b18a4d777e92,False,True,False,False,False,True
0x5ab91f1a72dac5c1f45541f12bc4e7a01e404c8b,False,False,False,True,False,False
0x8ca22cb28f565cdb12f95b227d06a937f80eb07f,False,False,False,False,False,True
0xa74476443119a942de498590fe1f2454d7d4ac0d,False,False,False,True,True,True
0xce6cf9da3cd2ca4d6f7bcd4ee4335232386d8809,False,False,False,False,False,False
0x069383aa6ad6f3c20ed13c3766c46b70ea0106cc,False,False,True,False,False,False
0x2bfdf77e87babc4dbdb32f39cd3c2a0d4dd51f68,False,False,False,False,False,False
0x2455c9689e43c62f3b85611f6164874101d5bec1,False,False,False,False,False,False
0x07b647c1788c4db1f1afc023057ef67697ee1697,False,True,False,False,False,True
0x2372ffc9aaf9943e318ddb0be3dc2ac9c4de9b33,False,False,False,True,False,False
0xce4f7de2730ff1b4363c9bbc82f44c73ed85a90c,False,False,False,False,False,False
0xdefa1049dd55abe7c1f63e339854c5972add6b73,False,False,False,False,False,False
0xbd18a4335aef9c1bff9ca2f7166ae8b9c5420a7b,False,False,True,False,False,False
0x6b3b942a4cbf89c2c653c5dc2730c3fb35f21937,False,False,False,False,False,False
0x3954b4ee90c1ec9761b64e63bdcb2bc1561ea0cc,False,False,False,False,False,False
0x3e7d99881c7bfe43525cc4751062c92a92f5d890,False,False,False,False,False,False
0x4e60dfe9d5070a735536eedda9b0b10b3bb7759f,False,False,False,False,False,False
0x005e4bd860621b35afbbb17d6865bef3ef987785,False,False,False,True,False,False
0x5c8f21c065796d90b1b0d6861263dc47d449e21a,False,False,False,False,False,False
0xe18ba497d10240c8c3b1270aa0a2175d8a381638,False,False,False,False,True,False
0x153ed03da2b5169775bf9ca30f837ab77362561d,False,False,False,True,False,False
0x52a9e32909ee9ce3362c7babfb7268b40398496d,False,False,False,False,False,False
0x117d4073007a05ab428811e3e9e68395349200bf,False,False,False,True,True,False
0x1baac815ca4cf89e1e344770285e57693cd6e1b2,False,False,False,True,True,False
0xbaa9893e9b7bd83667d457ebff504a480cbaffc2,False,False,False,True,True,False
0x5180992ab56b7b42adaf158a421758e893214247,False,False,False,False,False,False
0x800367e735e5ea9b4e7dd91129f42575fe153869,False,False,False,False,False,False
0xf4cd307dfbf911be02d7742dceda59c9112e8fee,False,False,False,False,False,False
0x7bfcfc6ad631674d5bc2a8670847a5bb7c230e38,False,False,False,False,False,False
0x0312deed361db866e9e3a04f35f833783a32e16f,False,False,False,False,True,False
0xd5b003bcb66325783b0afdaa89d31b224c9f0089,False,False,False,True,False,False
0x8720f2e93968521ba5f2f0957e8a66aa57074b5e,False,False,False,False,False,True
0xc10e64b88132493e38dec0fa33d7a084cbef2c71,False,True,False,False,False,True
0x7a3f4e082c4d474a7bdf0e8b9348ea8c517444f0,False,False,False,False,False,False
0xa6b9fd81d11122d150ffcc33fae17236a8342816,False,False,False,False,False,False
0xa44f624bec478a0852f5a1fd14bf59eca604a0c1,False,False,False,False,True,False
0xc6e363145c63dbae728ddb9975e6624e0839df0f,False,False,False,False,False,False
0x3216ca179bf81e1dd63ed03de2063b7aea414749,False,False,False,True,True,False
0x7634860ccb7b3a19bb960bbef5b05a3c28ecef44,False,False,False,False,True,False
0x2bda6bb648236ec3750fb56086dd68046c5b3beb,False,False,False,False,False,False
0xb259833a3097724a8c128e326344b3dc2d2678f2,False,False,False,False,True,True
0xa33e70ea07429ff3fbead2c7e2210394bd5f4cae,False,False,False,False,False,False
0xca4a47679c62884673819e2e9614f9f209c372c8,False,False,False,False,True,True
0x34f61ff92cd0f49a358a9fdedde62898b9d70901,False,True,False,False,False,True
0xb4292d6228fba1da0bb42f97518337484ca60765,False,False,False,False,False,True
0x18ab562f315c939d468c0c8b1957c4754b49a059,False,False,False,False,False,True
0xdba0521fba14c9601812a5e58173dda953257787,False,False,False,False,False,False
0x91719ac125029b667f630161af44ac8da84310b4,False,False,False,False,True,False
0xbe7caa667a7e7d66c9ac0140caddbfb19247e18f,False,False,False,False,True,False
0xae66d00496aaa25418f829140bb259163c06986e,False,False,False,False,True,False
0x9141d7f3218f971e7e7fe75e902dee2ab7436768,False,False,False,False,False,False
0x18361baeb2afd717e36e3c9b44ad12d084911ae0,False,False,False,False,False,False
0x7729348673603308ddc49f208a1b22ce2ded86c7,False,False,False,False,False,False
0x36210fb1c39c640732f1e379e3709782f820b38f,True,False,False,False,False,False
0x35bd607db942fe1f10ce12b309e3a67e16660fe1,True,False,False,False,False,True
0x0e503fb2ad3acbb7db3c12b89c38e151621ddaf2,False,False,False,False,False,False
0x5320a48ce388bf6bde055bfca460dbdb4770b310,False,False,False,False,False,False
0xdc13c365f0a5cc459a957c3f141d0637266fa2e2,False,False,False,False,False,False
0xccb89e2076d84493b0b1c5ce9f9e7293e32d7405,False,False,False,False,False,False
0xe9ea744e4c6eed11a0b5e10c4b515dbe6c5ede09,False,False,False,False,False,False
0xa950fbb5a56eda55c60de4aa99faf8504494283b,False,False,True,False,False,True
0x4340f7d74d035c96333504be4cb5c2ae2f41ed7d,False,True,False,False,False,True
0x372ed95cda2d4e13f6728375cbf62b866484be6c,False,False,True,False,False,True
0x049509cb0e5720a3eadd7e7f736a5a05cf810070,False,False,False,False,False,False
0x2a6096282d368878e5134d7296131140fd165bf6,False,False,False,False,False,True
0xb41d10e7428c892dce0176ecf0def4ecca08a929,False,False,False,False,False,False
0x2bb8ac48f518e7ccd502bd1817ccee6c407d20b7,True,False,False,False,False,False
0x234366c7d3ed7ac622dbe5a56df176b00b52d2b4,False,False,False,False,False,False
0x8bac572e551687aabc70d0675434ff20764f5b08,False,True,False,False,False,True
0x1b1ef0f32ba664a04ee284a787183c756cb41019,False,False,False,False,False,False
0xeafa196d8c30cc4b904363ff9682b742252531d9,True,False,False,True,False,False
0x62bfcb95d90ba722c8714f5774c623bee20bf4ff,False,False,False,False,True,False
0xb1df962bb6938deb7b27cdc01ea0b41395c5d426,False,False,False,False,True,False
0x21c7d85f98e7665700301a397d2b874c9ffcb47b,False,True,False,False,False,True
0x054861c0dc67170937e6003e2cbd16b6e9a5c521,False,False,True,False,False,True
0x4f40cbd1fde9214b3bcbdc0359d132e6458f5e20,False,False,True,False,False,False
0x6811128f3ea4aebbaf317f40f72c1598ec40dc97,False,True,False,False,False,True
0x3eb28a23f50804be20d0f43d665d1af23e6c5dbb,False,True,True,False,False,False
0x40f3efbe737ce92cc44efe28503a8c354b2a8a6e,False,False,False,False,True,False
0x43337ab997e7edfd801a923adb3cacd85520d0f4,False,False,False,False,True,True
0xcb32e3f02682da9017247521f8f990d21bcaf143,False,False,False,False,False,False
0x0bf5af8511378966fed9d52c64c7d9296689b2f8,False,False,False,True,True,False
0x8a0d84505dfc7b17c51a33b758d404925d259fca,False,False,False,False,False,False
0xcdcf1b5c3435d31463f61dbda6236a24f3306516,False,True,False,False,False,True
0xe2c6f396fc36ef238a14411999249f345084a15a,False,False,False,False,False,False
0x2e7f69990a5052ad719cb1ec8445ff5640267f48,False,False,True,False,False,True
0x2091ad69d78b9839734b751492e72803a20a0dfe,False,False,False,False,False,False
